Potential
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
61761.791230
60632.342886
60632.342886
60625.815583
60625.815583
60625.815583
60625.815583
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60609.994350
60591.667685
60589.485566
60589.485566
60587.955859
60587.955859
60587.955859
60581.690798
60581.690798
60581.690798
60581.690798
60581.690798
60577.984324
60577.984324
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.162046
60570.149032
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.448438
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.461510
60570.448438
60570.448438
60570.448438
60570.481649
60570.731882
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.481649
60570.670900
60570.670900
60570.670900
60570.670900
60570.670900
60570.670900
60570.670900
60570.670900
60570.670900
60570.670900
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.786380
60570.711302
60570.741092
60570.749319
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.741092
60570.408338
60570.408338
60570.408338
60570.408338
60570.408338
60570.408338
60570.408338
60570.408338
60570.392450
60570.392450
60570.392450
60570.392450
60570.392450
60570.392450
60570.392450
60570.405522
60570.405522
60570.405522
60570.532104
60570.532104
60570.532104
60570.532104
60570.630944
60570.630944
60570.639171
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
60570.630944
