Potential
61761.791230
61761.791230
60623.605400
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60603.913133
60581.091702
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60498.693725
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
60494.129423
