Potential
61761.791230
61761.791230
60628.051732
60627.792345
60627.577176
60621.214622
60621.214622
60619.682086
60619.682086
60619.682086
60619.682086
60619.682086
60619.682086
60619.682086
60619.682086
60615.621618
60615.621618
60615.503539
60615.503539
60540.427662
60535.083569
60533.087010
60521.904640
60521.904640
60521.823744
60520.826311
60520.201183
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.954246
60519.350105
60519.350105
60519.350105
60519.350105
60519.350105
60509.537084
60509.537084
60509.537084
60509.537084
60508.586809
60508.586809
60508.451792
60506.160687
60504.650811
60504.650811
60504.650811
60504.650811
60504.650811
60504.650811
60504.355086
60504.355086
60504.355086
60504.355086
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60504.208346
60503.773059
60503.773059
60503.773059
60503.704268
60503.704268
60503.589012
60503.589012
60503.589012
60503.589012
60503.589012
60503.589012
60503.589012
60503.589012
60496.983540
60496.340156
60496.241811
60496.336367
60494.677991
60486.657588
60486.657588
60485.567856
60483.696860
60470.257436
60470.043747
60469.887803
60469.778763
60447.382119
60448.163989
60447.554347
60448.080718
60448.734993
60447.326814
60431.605513
60430.920852
60426.223280
60425.086630
60411.878536
60408.718112
60407.153896
60406.935982
60406.805547
60403.324493
60403.334787
60403.334787
60402.274904
60399.660734
60390.523073
60384.532841
60384.720243
60385.074674
60382.472831
60378.754843
60373.323789
60371.902561
60371.815172
60370.291224
60368.959219
60368.709629
60367.798287
60366.788272
60366.936699
60367.114470
60367.498932
60368.986336
60368.986336
60368.986336
60368.986336
60368.986336
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.017246
60369.577454
60369.577454
60369.577454
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60368.982894
60346.394398
60345.021295
60345.021295
60345.021295
60344.337722
60343.500954
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.224247
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
60343.165223
